title,rate
nie_zapominac prawe czlowiek ogolnie prawe osoba_lgbt dla moj partner wygrana pis dobry_wynik konfederacja oznaczac ucieczka polska,-1
tak mowic czas opozycja le zle brak_demokracja a wielki klamstwo opozycja stary_ubecja komunista bac pis dobrac tylek portfel no nadzieja pis 3_kadencja,-1
poniewaz kraj zachodni znacznie mocno_oberwac wynik kryzys warto_zauwazyc bezrobocie ue wciaz niski pl dopiero pis zmienic,-1
jak_mowic historia powtarzac rymywac nigdy sam ale zalozenie dziac podobny w_przypadek oslabic pis skoro dac_pokonac a niestety czas kukiz slaby rzad_pisu wygrana niemcy rus,-1
taki_glupi my dali oszukac pis wygrac po obiecac dobrze rozdac_pieniadz zadluzac_kraj byc dobrze koryt,-1
niestety pis po grac duopol zarowno jeden_drugi strona korzystny,-1
pan wiedziec pis klamac wazny_sprawa pan przeszkadzac ? czy historyk klamstwo polityk na_przyklad powolanej mon panstwowy podkomisja powinien powodowac gleboki analiza_fakt ?,-1
problem_polegac wiedziec jaki tempo zadluzac rzad pis bo zadluzenie pozabudzetowy dac zweryfikowac wiemy wielki dokladnie_wielki wiedziec byc aws oddalac wladze okazalo bagno,-1
nikt ujmowac starszym myslec siebie on glosowac pis dawac 13_14 emerytura podatek skladka_zus,-1
polska szybko laicyzujacym kraj_ue mlody_czlowiek odchodzic kosciola kler wtracac zycie kolega nazywac teczowy_zaraza i_tak dalej wyjechac_byc pis rzadzic pierwszy,-1
tak rozgrywac pis nowy_sondaz tracic poparcie,-1
nowy_komisarz wyborczy_kariera zawdzieczac_aktualnie rzadzacy to powolac_ziobre prezesi_sad krewny znajo,-1
a chlopcze byc byc ? namawiales rolnik glosowac pis ? chcieliscie_miec wybor_wiec trzasnij kopara przyszlosc zastanowcie kto glosujec czy rolnik niestac kompetentny lider wybrac taki smarka watarzka ?,-1
to powiedziec co_polegac wysoki standard 100_afera pis zostac_ukarac lub chociaz_10,-1
polowa_elektorat pis rozumiec_spadek inflacja_spadek cena to tak tvp_oglupiac czlowiek,-1
ale dolozyc bezpieczny posada dbac_swoj ! musiec zarabiac nedzny zycie pis !,-1
bardzo prawdziwy pamietac bugaj staniszkis potem rzeplinskiego stepn i kolej ochotnik teraz pis obudowac hak lapowka wylacznie glupota trudno mowic,-1
wola dlug pis okupacja by_byc rzadzic chyba prosty !,-1
a taki kk pis wypierdalac,-1
wszystko to ze pis zp wazny wybory dojsc prawda zgwalcic sukienkowych pedofic dziecko bo prawdziwy_polak ksiedzu wlasny dziecko oddac niezadajac pytanie poliacy narod dupa prawda byle dotykac jpedofilaii,-1
pis dawal nieswiez kremowka_pendolino pierdole,-1
z okazja dzien bez klamstwo ramy nasz kampaniaprawd udac_zebrac 101powodowwhy_nienawidzic pisu on,-1
to porazka opozycja polak_lubic plowac swiat film byc gratuluje opozycja zapewnic 3_kadencja pis nic 8_rok nauczyc nic_kompletnie granie anty pisem_dac nadal swoj,-1
ooo obudzic pan ? dzien_dobry ! gdzie pan duklanowski ujawnic tozsamosc pokrzywdzony dziecko rok ! facet skazac ? kolejny parodia instytucja przejec pis,-1
naglowek wystarczyc czytac wszystko_zgadzac linia_partia brawo pis,1
ja_pewny tusk_wydymac pis rzadzic_trzeci kadencja przeciez koryt walczycie,-1
najlepszy scenariusz grecki po bo scenariusz wenezuelski pis rosyjski konfederacja beda kleska porownywalny rozbior i oby rodak miec wysoki zarobek emerytura obecnie grecy czekac_podwyzka,-1
nie_wiedziec plan zwiazek pis dzialacz nieoficjalny rozmowa przyznac plan_b trzeci_kadencja juz obecnosc konfederacja liczba kolo wyjatkowy zdziczenie polityka zaprowadzac,-1
no glaby pis,-1
ten rzecznik ? gdzie byc byc manipulanc pis obciac pieniadz telefon_zaufanie internauta robic_zbiorka ? uaktywniasz miec okazja dowalic prywatny telewizja ?,-1
wg po zostac wielki gora pieniadz podobno wg minister fin w kazdy mocno panowac sytuacja tusk szukac guzik pis wydawac_kasa zachcianka,-1
mafia pis tracic_wladza ? na_nowogrodzki szok niedowierzanie via,-1
dla oglosic jp2 nalezec prawda mina prawda niewiele nie nalezec pis podobny szowac oni on_krasc polski majatek on wyludzec poprzez podstawic czlowiek zwac komisja majatkowy posluszny samorzad posel,-1
do wybory miesiac_robic ustawka_95 nowy_komisarz czekac_przyszlosc celaplus to oszustwo kaczastrofa komisarze_wyborczy pis piebiak_kariera zawdzieczac_aktualnie rzadzacy_wiadomosc,-1
malgosia olej cos to troll spod_znak pis 0 obserwujacy ja czytac cos szkoda_czas pozdrawiac ty serdecznie_mily popoludnie,1
czyzby badanie_wyjsc przedsiebiorca olac pis isc konfederacja ? stad nagly zainteresowanie przedsiebiorca ? szybko,-1
prowokacja pis ?,-1
on_krasc pis placic glos roznica mozna zreszta wymieniac dziesiatka afera pis linka ponizej wolic rznac_glup dyskusja_sens kradna_dzielic rozumujet i tyle,-1
piekny poczestunek pis sam chemia groma konserwant krotki termin przydatnosc_spozyc przechowywac pokazywac wczoraj zdjecie zapewniac bezpieczenstwo przeciwbakteryjn ! za wezma kaczastrof,1
zaszczuc dzieciak gwiazda pis mafia,-1
minister rodzina polityka_spoleczny chwalic_sie rzad pis dbac senior i manipulowac_dane ni,-1
nie_wiedziec populista gory obecny pis obiecowac wielki andron po,-1
to pis wyprowadzic zly_unia ?,-1
spierdalaj dziad przyszly czas pis zyc po brak wolnosci lamac_prawo zamykac czlowiek zmusznie maseczka biedota ciemnota afera kopertowy dotacj wil obajtka i spolka media typ kulkoi samo 5 plus vat cit,-1
a pewny tusk_wydymac pis rzadzic_trzeci kadencja,-1
wykluczony polityka to etykietka ktory latwo zredefiniowac szansa dojsc_wladza tak kukiz lepper pis pokazywac dojsc_wladza stosowac czesc_wyborca wiarygodny,-1
nie wkladac jeden_worek przy wyprawiac pis dzisiaj poprzedni_rzad blednac komuna a niestety bliski ideowo sojusznik konfabulacja zastanawiac ciagnac faszyst bialy rekawiczka ? nie widziec sznyt ?,-1
jako przybudowka pis wspolnie dokonalisc duzy historia_iii rp ograniczyc wolnos,-1
my smiejemy ciemny_lud kupowac z nienawisc tlo_religijny blisko rekoczyn a pis /_sp media_grzec temat bardzo bo wiedziec sterowac manipulowac sklocac_czlowiek nie powinien_byc lekcewazyc,-1
komisarze_wyborczy pis piebiak_kariera zawdzieczac_aktualnie rzadzacy_wiadomosc,-1
nie ostatni_rok cyniczny_nihilistyczny wladza_bezczelny przeczyc_by nauka_jpii,-1
niech plowac byc wiekszosc_konstytucyjny pis,-1
na taki 5 czekac ! teraz tylko dotrzec rolnik przekaz tvp mnostwo ciezko wytlumaczyc pis nadzieja gorowac poglad mimo pis tuski wrocic mlody znac,1
do usa polanski scigac polska pis zatrzymywac podobnie ksiadz gwalciciel,-1
to strach_pomyslec wyjsc_jaw szambo polaiek polaiek zafundowac pis solpol i ciekawy kto prawaki obwinic zrujnowac_kraj no powiec prawaki zniszczyc piekny_kraj jaki polska kto ? trzeba ostatni kretyn widziec,-1
pis konfederacja chciec wyprowadzic_polska ue,-1
wiedza_ekonomiczny luksus obywatel wyborca pis widz_tvp dowiedziec pewno zrozumiec,1
tak_wygladac wojsko polski rzad plaszczaka pis modlcie pokoj rzeczywiscie zechciec nas najechac zbierac wojsko polska,-1
tvpis_lze pis !,-1
pis wladza 8_rok przywalic tusk po slaby byc,-1
zdaje_sie holownia wspominac program anty pis utopia jednak zwyciezyc potezny haslo odsunac pis wladzy nadzieja program odrozniac platforma sprawa wyjasniic po deklaracja,-1
poparcie konfederacja ladnie isc_gora sam platformie pis powiedziec,1
tyle bezwlad tk akurat bezwlad nominat pis instytucja,-1
za ch z lewica pis kosa kiedys mawiac won polityka minimum glosowac za lockdownami skazac katastrofa umyslny 200tys zgon,-1
fantazyjny_teoria mecenas_roman giertych_straszec pis szykowac_sfalszowac wybory a pisac_luty,-1
nie psychiatria dzieciecy leczenie chlopiec pis zarabiac kilkadziesiat_tysiac mies,-1
pis wywalac_powietrze gospodarka_razem bic_brawo pis rujnowac_relacja ue_razem udawac_widziec pis dewastowac,-1
rutkowski lapac przestepca zaraz tusk pis pierdel,-1
kaczynski pis wspolpraca polski_episkopat stworzyc_problem ten spoleczenstwo winny gorny problem zlej polityka uprawiac polski narod rzad wymiana episkopat !,-1
panstwo gospodarczo rozbrajaalbo ujac ostatnio wywiad m mazzucato infaltylizowac sie pis zmierzac nowy rzut niedasizm bezsic,-1
pedofilom kk pis ?,-1
wy pis miec zbierac program_gospodarczy wygrac pis zmienic,-1
zaszczepueni bolszewizm na_pewno lewo pis i zaklinac_rzeczywistosc pomoc wystarczyc uwazac lekcja historia podstawowka to wiedza_tajemny,-1
co_oznaczac trzeci_kadencja pis ? jesli wygrac_wybory to koniec polska jaki_znac czekac_panstwo narodowy ka,-1
jak pis wygrac jedyny czlowiek zwlaszcza mlody zostawac spierdalac kraj,-1
w trzeci_kadencja pis uzyc_instrument prawny_uciszac oponent_dlatego wybory_zdecydowac czy_utrzymac,-1
pan_rzecznik pis dziecko tj przykry,-1
radosna_tworczosc fantazyjny_teoria mecenas_roman giertych_straszec pis szykowac_sfalszowac wybory a pisac on,-1
b_szydlo pow wywiad_kolejny kadencja pis pozwolic_dokonczyc zmiana polska_uczynic niemozliwy_cofnac to obnazac_prawdziwy intencja pis uczynic_polska partyjny_folwark miejsce swoj polit wyb opozycjo dzielo !_!,-1
a raz miedzyczas wedlug zapewnienie liderow opinia pis konczyc rzad upadac,-1
nie swiety stary glupi nie pogodzic prawda pis glosowac ciagle walkowac,-1
nie mylic pis konfident po pamietac rzad po wczesniejsze miec amnezje byc dziecko,-1
to znaczyc kobieta prawo wolny_media wolny_sad wolny wybory dopiero wygrac pis trzeci wybory byc ? to przeciwko 7_rok protestujec pe ulica ? profilaktycznie ?,-1
pis zamienic_wyborczy kielbasa_papieski kremowka,1
wiec ktos podobac_nie przynajmniej_8 przekroczyc musiec w inny sytuacja moc ogol zapomniec odsunieciu pis wladza glos_pojsc zmarnowanie,-1
ko tracic rzecz konfederacja niezdecydowanych pis wcale duzy poparcie mozliwosc,-1
pis szczowac_mordowac !,-1
wyborca pis gdzies on_interesowac sytuacja_gospodarczy polityczny spoleczny polska on_interesowac partia milion pas propaganda wygrac_wybory nie liczyc odrobina refleksja on,1
czlowiek rozumiec pis probowac skrecic wybory obecny komisarz konczyc kadencja wybierac pis 2018_rok problem on komisja obwodowy,-1
po pis goooowna,1
pis magnes sciagac miernota oszust beztalencie kaczastrof,-1
znowu klamac kupic my przeciez polskojezyczny okupant wydaliscie strach opublikowac pedofilski tasma podrzeszowski burdel jedyny mozliwosc uwolnic grabiic polak odsuniecie pis koryt rdip maciej maciak,-1
dorabia_teoria wlasny_zyczenie lista dac_zwyciestwo pis strategia_dawac stolek_sejm holownia reszcie kaluza,-1
bo dawac cichodajka pis,-1
przez_8 rok_glosujecie pis miec problem tusk niech rolnik zaglosowac wejdziesz sejm dlaczego agrounia sondaza malo ? zbratales porozumieen wrog rolnik narobic_byc przeczytac fora rolniczy,-1
ale pis umiescic byc ? skompromitowani zlodziej_nieudacznik powinien wstydem odejsc,-1
to sam trafny dzisijsze oskarzenie pis dyktatura etc pis rzadzic_8 rok lewicowy_liberalny media srodowisko robic podobac_nie mowic wybor_styl zycie zenada,-1
zabawny broniec czlowiek zalosny i szczerze dupa zgodzic lewak prawak idzmy prawda post sluszny zreszta pis lewica,-1
bo jebac pis nie_wiedziec byc ?,-1
naprawde pis zaslepic ten najnizszy wynagrodzenia dodatk i_tak dalej ? ja pracowac byc najnizszy krajowy znac osobiscie ktos pracowac pieniadz rzadzic sld_po pis miec_wplyw moj wyplata,-1
jak platforma wygrac pis tolerowac taki darmozjadac drogiy utrzymanie,-1
ile pomnikow pis kazal pomalowac temat zyl przykrywal prawdziwy_problem ?,-1
wy ? ? ? jaki_cud ? wygrywacie pis dostawac najwiecej glos ? jak laczyc konfa dobierac kolejny kaluze ? to przekaz_idiota jestescie oficjalnie strona pis ?,-1
a martwic pis,-1
z sam powod opozycja wierzyc puszcza kolo krosna dynow bo potrzebowac walczyc pis zadac prawo zamian zrebu zupelny trzebiez las pl bo roszczeniowosc rzecz swieto,-1
zly czas_holding pis bez_nadmiarowy zysk_orlen byc_by krucho,-1
no mentzen mowic najpierw uprosc a_niby prosty sld socjalisci pis zrobic w metny woda,-1
czytac terlikowskiy caly kadencja pis kk dupa rodzyki wyjadac,-1
obywatel_wyborco pis widzu_tvp ! czy wiedziec juz_2 7_miliard zloty_przeznaczyc klamstwo tvp_pochodzic obligacja zadluzac twoich_dziecko ? no wiedziec ! pis dlug,-1
tyle milion nakradc byc a liczyc umiec juz moc_pewny przegrac ruda jeden setny poprzec czlowiek marsz caly_polska tylko elektorat opozycja nieliczny a glosny dra ryc elektorat pis cisza popierac kulturalny,-1
ja wstydzic panstwo polski rzadzoc_pis nigdy wstydzic byc wstydzic polska moj kraj,-1
przyglup prawdziwy troglodyt od raz widac narybek pis,-1
republikapopoludniu piotr lisiewicz tusk obrazic czlowiek stwierdzac wierzacym glosowac pis mowic polityk wspierac strajk_kobieta o dwugodzinny rozmowa sad wlaczprawde_tvrepublik,-1
ale pisac_prawda pis bolec kaczastrof,-1
pis przekroczyc wszelki_granica zdrada zaprzanstwo czekac smietnik_historia ale pluton egzekucyjny,-1
alez refleksja byc oba_strona zly szelaga rade po pzprem prawda czerska odjaniepawlac moc pis grzec ow podzial udawac wojna daleko tanio przemysl istniec przyjaciel wiedziec_babcia polin trzymac obraczka dziadek,-1
lis czarowac rzeczywistosc on percepcja niedomagac nie_mierz swoj_miarka wszyscy oprocz widziec potezny wtopa tvn robcie_daleko zwyciestwo pis wielki,-1
on g spod siebie zrec wazny pis pogonic,-1
wczoraj_rozpoczac kampania_wyborczy pis rzad_rozpoczac rozgrywka_papiezem pod_tytulem bronic_dobry imie_papiez,1
komisarze_wyborczy pis piebiak_kariera zawdzieczac_aktualnie rzadzacy,-1
tak_stadion autostrada szpital zlobek_przedszkole orlik powstac pis dzietnosc spadla umieralnosc wzrosnac poszkodowani wyznawca mit,-1
to zajebisty reforma system sprawiedliwosc pis ziobry ! pytanie pasc ziobry slugus wydluzac termin rozpatrywac sprawa skoro wg zreformowac usprawnic system !,-1
dlatego miec gigantyczny_dlug krasc nadal_krasc ja_pamietac tusk zakupy placic byc 2_raz mniej lekarz dac umowic sam dzien opieka dziecko lekarski weekend miec byc reka to spieprzyc pis,-1
w_kuluara spotkanie_minister rolnik_slychac byc wybory wies_zostac zalac_pieniadz organizujac marsze_obrona jan_pawel ii pis liczyc duzy przychylnosc kosciol podcast,-1
w trzeci_kadencja pis uzyc_instrument prawny_uciszac oponent_dlatego wybory_zdecydowac czy_utrzymac polska demokratyczny ile wolno jednostka ! cel pelny_dyktatura osobiscie kontrolowac jk ! kaczastrof,-1
sad miec_by realizowac spoleczny kontrola on ? zgadzac_sie pis probowac_zawlaszczyc znaczny_czesc oba obszar imo opozycja zaoferowac nic byc_by szczegolnie korzystny spolexzenstwo 2/2,-1
taki_pajac stac sila_probowac wymusic_aby wyjsc swiat zly pis walczyc dalsza mozliwosc_okradac polak zapewnic bezkarnosc popelnic przestepstwo celaplus,-1
sld pis mrzonka dziecko xd sld gruby_afera miec wprowadzic taki socjal teraz sld poprzedni rok liberal wolnosciowoski porownanie obecny pisu xd,-1
skoro pmm szkodnik pdt wystarczyc_napisac pis po_zlo,-1
ciekawy polowa zlom pojsc afryka ? podziela pis dzielski urwy banderowc uj dube,-1
a jaki prawo pis ograniczyc kobieta ?,-1
zrobic byc sredni wazyc sondaz us wyjsc podzial niezdecydowanych opozycja pis ten odpowiedzie nie,-1
ja_pytac wyboriec pis ? gdzie zapytac ucho przylozyc narzekac pis obracam towarzystwo czlowiek rozny wiek nikt glosowac pis ! albo ci czlowiek istniec pis falszowac_wybory margines stycznosc,-1
i to ? u pis niszczyc_kraj bez wojna czlowiek tez kibicowac,-1
to 2014_rok zablokowac 2015 rzadzic pis byc czas odblokowac widac nadal oplacac brac putin,-1
przed pis tvpis karnowskimi sakiewicz kani,-1
tam napisac po poprawic pis widocznie dziecko przechodzic dac kontra,-1
2/2 inaczej racjonalizowac rok krzyczec pis zly ? desperaci przyznawac_blad brny ostatni tchu pozyteczny_idiot historia im pis lamac_prawo kradc milczec krzyczec inny,-1
teraz zartujec tanio pis upolitycznic wybitnie chamski osmieszac sam to chciec bronic a szczyt obecnosc komunista piotrowicz niewierzacy kacyk pzpr rozanc lapac udawac bogobojny hipokryzja miara pis,-1
zorganizowac_grupa przestepczy pis zjed prawica co powiedziec sad co napisac raport departament_stan wydac marc 2023_rok w raport napisac_byc ze pis zjep chronic pedofili_ksiadz ac dziecko teraz jarek spadaj podskoke,-1
pis musiec_odejsc wladza ciula !,-1
kaczynski technologia wyjmowac rozny mejz kukiz scigaj pslowcow pojsc ochotnik sawicki czele nie pis kasa stanowisko pegasus nieznaczny wiekszosc przeszkodzic rzadzic daleko ciesz daleko,-1
chyba spolkowac sadomaso o miesiac sadzic po zajac liberalny stanowisko wobec gospodarka tusk proponowac aborcja_zyczenie wielki rozdawnictwo pis mentzen zakaz_aborcja gwalta likwidacja pincet,-1
kurwa koniec nagrac wyznawca sekta pis robic spotkanie partyjny,-1
problem wiekszosc wyborca pis po wspominac psl_lewicy rozumiec przekaz konfederacja,-1
z obserwacja dzialan pis zakladnik badanie swoj_elektorat a nastroj spoleczny pozwalac mowic wyjsc_unia plus kasa przydawac pytanie sojusz konfa pozwolic powolny oswojanie strona polexit brak bariera zawlaszczac_panstwo,-1
dosyc zastanawiajacy patrzyc afera_kradziez pieniadz pis przystawka cieszyc mowic kochac bog po_lewica i_tak dalej ale musiec slepy zauwazac pis robic dzialac sekta doslownie,-1
gdyby papiez jadl kremowka taki sklad opowiadac swiat pyszny panstwo pis niszczyc nasz tradycja pamiec_papiezu polak,-1
witac kupic byc alkohol praca urodziny witac masakra kurwa pozdrawiac tanio duzo zrobic pis jebac plus skladnik serowiec babka tylko pis po jebac,-1
ty byc ruski pacholek popierac prorosyjski partia narodowy lewicowy pis pewnie byc wynik gwalt ruski kacapa ladacznik koszary,-1
teraz dopiero zauwazyc_byc 16 rok mieszkac irlandia i ty chciec wypowiadac temat opinia wiekszosc_polak ? zabawny swoj_droga wyjechac_byc polska platforma odsunac pis wladza co nieroztropnosc stracilas dobry 8_rok zycie,-1
chlopki sprzedajny towarzystwo niech_daleko glosuja pis byc osob maj_problem zdrowotny szprycowana zywnosc w grupe rowneiz celowac ukrowe zboze preludium nadchodzac rozporzadzec ue sa ciezki,-1
tak wszystko wynikac tepa dzido common sense pis,-1
ocieplanie wizerunek szambolona czajkowskigo lewacki ibris sondaz radio bzdet der_onet niedawno czytac byc jakis rzekomy atak pis trzaskowski pewien opozycyjny szmatlawiec przypadek ? nie_sadzic,-1
ja inny obchodzic oderwac koryt po pisu caly_reszta kwestia swiatopogladowy odchodzic daleki_plan starczy temat_zastepczy trwac 30_rok rzygamy wszyscy miec kurwa_dosc narod zbyt madry koniec 40 popierac pis,-1
zeby sam niszczyc_pomnik jpii internauta zauwazyc pis pojechac daleko to znaczyc mocno palic kaczastrof,-1
pomieszac desperacja wstyd widziec_byc gnid honor kolaborowac cicho malo cicho wspierac wlasny_korzysc rezim nazistowski bolszewicki obran samo pis kibicujac pis przekraczac_kolejny granica musza odwracac_uwaga 1/2,-1
konserwatywni rolnik glosowac pis psl glownie wieczny pracownik urzad gmina dzialacz lokalny struktura masowo toto robic przechrzte sld_psl postkomuna sypac,-1
tomasz zalewac zwolnic miejski monitoring ujawnic celowo zasmiecac skwer kaczynski metr,-1
